params,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300,), 'classification__max_iter': 500, 'classification__random_state': 24, 'feature_selection__k': 75}",0.8455501829881347,0.06863789725374139,105,280.1280167897542,154.68996446522814,1.8789939880371094,0.6176150513723913
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300,), 'classification__max_iter': 500, 'classification__random_state': 24, 'feature_selection__k': 100}",0.8409787521846436,0.04754044518354702,121,604.2224375406901,307.7460890505671,3.8066562016805015,0.9646802719548228
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300,), 'classification__max_iter': 500, 'classification__random_state': 24, 'feature_selection__k': 150}",0.8653067243481972,0.03890799152582414,45,162.1644385655721,120.42222951871743,1.3728256225585938,0.9814834345557839
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300,), 'classification__max_iter': 500, 'classification__random_state': 24, 'feature_selection__k': 200}",0.8686630910303229,0.03256297322663485,33,196.65527613957724,200.28754242120726,1.492512861887614,1.7437949837653342
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300,), 'classification__max_iter': 500, 'classification__random_state': 24, 'feature_selection__k': 300}",0.8656611278089937,0.035932116831403946,43,794.6265079975128,692.7260032183925,5.5986705621083575,1.624933409849048
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300,), 'classification__max_iter': 500, 'classification__random_state': 24, 'feature_selection__k': 400}",0.8710019790611289,0.04186449439028509,23,744.8135079542795,414.05690458537947,8.275100787480673,0.7574150664443601
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300, 300), 'classification__max_iter': 200, 'classification__random_state': 24, 'feature_selection__k': 75}",0.8358254773506556,0.04445732816270813,131,534.7327607472738,444.6349108118669,1.6644044717152913,1.0886897184156608
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300, 300), 'classification__max_iter': 200, 'classification__random_state': 24, 'feature_selection__k': 100}",0.8266949484662384,0.04305064845515469,139,693.084808508555,433.29356266498917,2.4620652993520102,1.4022116417007133
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300, 300), 'classification__max_iter': 200, 'classification__random_state': 24, 'feature_selection__k': 150}",0.8480582478320899,0.03701747742445322,93,305.85563437143963,180.5961197121824,1.0083727836608887,0.6568870321756278
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300, 300), 'classification__max_iter': 200, 'classification__random_state': 24, 'feature_selection__k': 200}",0.837254565059653,0.030545669592259423,127,278.06061085065204,186.1924862769199,1.0984385013580322,0.8493057974673345
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300, 300), 'classification__max_iter': 200, 'classification__random_state': 24, 'feature_selection__k': 300}",0.8635547942002404,0.025224114488912267,57,302.5870397090912,176.15216998885015,1.3741661707560222,0.8791389442402631
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300, 300), 'classification__max_iter': 200, 'classification__random_state': 24, 'feature_selection__k': 400}",0.8469697558747095,0.026787926555723422,95,144.51161909103394,13.952251488991319,0.771377960840861,0.3795741193587264
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300, 300), 'classification__max_iter': 500, 'classification__random_state': 24, 'feature_selection__k': 75}",0.8358254773506556,0.04445732816270813,131,533.9672900835673,441.3339116609529,1.6625242233276367,1.1278760449867296
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300, 300), 'classification__max_iter': 500, 'classification__random_state': 24, 'feature_selection__k': 100}",0.8266949484662384,0.04305064845515469,139,700.4077433745066,422.2872989336138,2.518144369125366,1.3248956507797232
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300, 300), 'classification__max_iter': 500, 'classification__random_state': 24, 'feature_selection__k': 150}",0.8480582478320899,0.03701747742445322,93,315.92524512608844,169.96375971538427,1.0113301277160645,0.6582608642779176
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300, 300), 'classification__max_iter': 500, 'classification__random_state': 24, 'feature_selection__k': 200}",0.837254565059653,0.030545669592259423,127,307.06650098164874,193.959437287402,1.1154189904530842,0.8326696408952536
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300, 300), 'classification__max_iter': 500, 'classification__random_state': 24, 'feature_selection__k': 300}",0.8635547942002404,0.025224114488912267,57,300.7187813917796,205.3344333568949,1.3237639268239338,0.9170089049215434
"{'classification__activation': 'relu', 'classification__alpha': 0.0005, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (300, 300), 'classification__max_iter': 500, 'classification__random_state': 24, 'feature_selection__k': 400}",0.8469697558747095,0.026787926555723422,95,132.54275719324747,5.150860232701551,0.5631554126739502,0.22694310705267148
"{'classification__activation': 'relu', 'classification__alpha': 0.001, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (100,), 'classification__max_iter': 200, 'classification__random_state': 24, 'feature_selection__k': 75}",0.8617394176462155,0.04918658000021175,63,240.4825073083242,111.76397167686918,1.1585768063863118,0.3363305413300096
"{'classification__activation': 'relu', 'classification__alpha': 0.001, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (100,), 'classification__max_iter': 200, 'classification__random_state': 24, 'feature_selection__k': 100}",0.8461721019831335,0.0414997448832993,103,280.62411340077716,159.16138730687754,1.3211625417073567,0.1808390975523407
"{'classification__activation': 'relu', 'classification__alpha': 0.001, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (100,), 'classification__max_iter': 200, 'classification__random_state': 24, 'feature_selection__k': 150}",0.8664226289792557,0.03843108857183664,39,243.17393565177917,158.19014312795395,1.2946167786916096,0.33181689559204935
"{'classification__activation': 'relu', 'classification__alpha': 0.001, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (100,), 'classification__max_iter': 200, 'classification__random_state': 24, 'feature_selection__k': 200}",0.8713245238672225,0.03729613976008482,21,398.9882221221924,247.23902495066383,2.102447191874186,0.5326289090707002
"{'classification__activation': 'relu', 'classification__alpha': 0.001, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (100,), 'classification__max_iter': 200, 'classification__random_state': 24, 'feature_selection__k': 300}",0.8726526525527749,0.03578400541929254,11,252.23849757512411,193.93776153840662,2.2615157763163247,0.19126332976406604
"{'classification__activation': 'relu', 'classification__alpha': 0.001, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (100,), 'classification__max_iter': 200, 'classification__random_state': 24, 'feature_selection__k': 400}",0.8731175886642101,0.03678667732166339,9,394.9182016849518,263.5144027935078,3.185791254043579,0.31121032117512193
"{'classification__activation': 'relu', 'classification__alpha': 0.001, 'classification__early_stopping': True, 'classification__hidden_layer_sizes': (100,), 'classification__max_iter': 500, 'classification__random_state': 24, 'feature_selection__k': 75}",0.8617394176462155,0.04918658000021175,63,237.33842841784158,108.01370802436838,1.1558797359466553,0.3281093754134902
